Ruc;Nombre Comercial;Provincia;Distrito;Web;Clase;Nro Certificado;Servicio Autorizado;Modalidades Autorizadas;Certificacion de Calidad
20609150506;Spirit Adventures Peru;CUSCO;CUSCO;www.spiritadventuresperu.com;Operador Turismo;-;;;
20609191164;Yaku Travel Peru S.R.L.;CUSCO;CUSCO;www.yaku.travel peru;Operador Turismo;-;;;
20609219115;Sacred Inka Trek;CUSCO;WANCHAQ;www.sacred-inka-trek.com;Operador Turismo;-;;;
20609237440;Andean History Travel;CUSCO;SANTIAGO;www.andeanhistorytravel.com;Operador Turismo;-;;;
20609254999;Cedrowasy Expeditions E.I.R.L.;CUSCO;WANCHAQ;www.cedrowasyexpeditions.com;Operador Turismo;-;;;
20609279860;Viajes Cusco Peru Tours E.I.R.L.;CUSCO;CUSCO;;Mayorista, Minorista, Operador Turismo;-;;;
20609319608;Indiego Travel S.A.C.;CUSCO;CUSCO;www.indiegotravel.com;Operador Turismo;-;;;
20609343185;Grupo Conde Travel;CUSCO;CUSCO;www.conde.travel;Operador Turismo;-;;;
20609391716;Marluc;CUSCO;SANTIAGO;www.marlucperu.com;Operador Turismo;-;;;
20609402718;Machupicchu Amazon Perú;CUSCO;CUSCO;www.machupicchuamazonperu.com;Operador Turismo;-;;;
20609402734;Swifts Travel;CUSCO;CUSCO;www.swiftsgroup.com;Operador Turismo;-;;;
20609406225;Alpaka Reisen E.I.R.L;URUBAMBA;URUBAMBA;www.alpakareisen.com;Operador Turismo;-;;;
20609448718;Alba Outdoor Experiences;CUSCO;CUSCO;;Operador Turismo;-;;;
20609470896;Peru Millas;CUSCO;WANCHAQ;www.perumillas.com;Operador Turismo;-;;;
20609503638;Turismo Iperu E.I.R.L.;CUSCO;CUSCO;www.iperutours.com;Operador Turismo;-;;;
20609514362;Inka Horizon Adventures;CUSCO;CUSCO;www.inkahorizonadventures.com;Operador Turismo;-;;;
20609526590;Mistik Peru Travel;CUSCO;CUSCO;;Minorista;-;;;
20609531925;Inkaris Cusco Peru Viajes Responsables Sac.;CUSCO;SANTIAGO;;Operador Turismo;-;;;
20609552680;Portales Andinos;CUSCO;WANCHAQ;www.portalesandinos.com;Minorista;-;;;
20609602989;Inca Vision Tours S.A.C.;CUSCO;CUSCO;www.incavisiontours.com;Operador Turismo;-;;;
20609651246;Travel In Peru E.I.R.L.;CUSCO;CUSCO;www.cuscoperu.tours.com;Operador Turismo;-;;;
20611929201;BIRDSIGHTINGS PERU;CUSCO;CUSCO;www.birdsightingsperu.com;Operador de Turismo;60-2025;;;
20456865152;METROPOLITAN TOURING;CUSCO;WANCHAQ;www.metropolitantouring.com.pe;Operador de Turismo;59-2025;;;
20613481223;GORKI TOURS;CUSCO;SANTIAGO;WWW.GORKITOURS.COM;Operador de Turismo;58-2025;;;
20600322835;ACTION PERU TREKS E.I.R.L.;CUSCO;SANTIAGO;www.actionperutreks.com;Minorista, Operador de Turismo;007-2025;;;
20613427962;INKA EXPEDITION TRIPS;CUSCO;SAN SEBASTIAN;incaexpeditiontrip.com;Operador de Turismo;034-2025;;;
20609742519;INKA CLUB;CUSCO;CUSCO;;Operador de Turismo;008-2025;;;
20603287798;AUTHENTIC TREKS;CUSCO;CUSCO;www.authentictreks.com;Operador de Turismo;036-2025;;;
20612193402;TREKKER EXPEDITION;CUSCO;SANTIAGO;https://trekkerexpedition.com/;Operador de Turismo;54-2025;;;
20608693441;AVENTURISTIK VRAEM;LA CONVENCIÓN;PICHARI;AVENTURISTIK.COM;Operador de Turismo;016-2025;;;
20605270663;SOL Y LUNA AVENTURAS;URUBAMBA;URUBAMBA;;Operador de Turismo;53-2025;;;
20490655159;ANDEAN SPIRIT DESTINATIONS;CUSCO;CUSCO;;Operador de Turismo;029-2025;;;
20609375010;KALLPA ADVENTURE PERU;CUSCO;SANTIAGO;kallpaadventureperu.com;Operador de Turismo;39-2025;;;
20600708555;LIBERTY PERU TRAVEL;CUSCO;CUSCO;www.libertrekperutravel.com;Operador de Turismo;52-2025;;;
20613117301;TWO TIMES TRAVEL AGENCY;CUSCO;CUSCO;TWO TIMES TRAVEL AGENCY;Minorista;48-2025;;;
20612859338;INCAYZA ECOTOURS;LA CONVENCIÓN;MARANURA;;Operador de Turismo;47-2025;;;
20527998566;LUCKY PERU TOUR;CUSCO;CUSCO;WWW.LUCKYPERUTOUR.COM;Operador de Turismo;46-2025;;;
20601202591;VLADITOURS;CUSCO;WANCHAQ;www.vladitours.com;Mayorista;45-2025;;;
20613623435;ANDEAN LUMINA;CALCA;PISAC;ANDEANLUMINA.COM;Operador de Turismo;44-2025;;;
20601835003;PERU EXPERIENCE TOURS;CUSCO;CUSCO;WWW.PERUEXPERIENCETOURS.COM;Operador de Turismo;43-2025;;;
20608161156;COME SEE PERU TOURS;CUSCO;SAN SEBASTIAN;WWW.COMESEEPERUTOURS.COM;Operador de Turismo;42-2025;;;
20613759612;PERUVIAN CUSCO TRAVEL TOUR;CUSCO;CUSCO;WWW.PERUVIANCUSCOTRAVELTOUR.COM;Operador de Turismo;41-2025;;;
20611099941;PICO 5000 AGENCY;CUSCO;SAN SEBASTIAN;WWW.PICO5000AGENCY.COM;Operador de Turismo;40-2025;;;
20606886579;PACHACUTEQ DESTINATION;URUBAMBA;MACHUPICCHU;WWW.PACHACUTEQDESTINATION.COM;Operador de Turismo;38-2025;;;
20613664018;ANDEAN VOYAGES;CUSCO;CUSCO;WWW.ANDEANVOYAGES.COM;Operador de Turismo;37-2025;;;
20612447676;K´INTUCHAS TRAVEL;CUSCO;CUSCO;WWW.KINTUCHASTRAVEL.COM;Minorista;35-2025;;;
20606334541;VIAJA PERU TRAVEL;CUSCO;SAN SEBASTIAN;WWW.VIAJAPERUTRAVEL.COM;Minorista;33-2025;;;
20600380321;AANTUR PERU;CUSCO;CUSCO;AANTURPERU.COM;Operador de Turismo;249-2022;;;
20613528360;CUSCO GEO TURISMO;CUSCO;CUSCO;CUSCOYTOUR.COM;Operador de Turismo;32-2025;;;
20603191855;WAYNA TREKKERS;CUSCO;SANTIAGO;WAYNATREKKERS.COM;Operador de Turismo;012-2025;;;
20613327020;NUNA CH´USAQ TRAVEL;CUSCO;SAN SEBASTIAN;CHUSAQTRAVEL.COM;Minorista;31-2025;;;
10403508841;MAN EXPEDITIONS;CUSCO;WANCHAQ;WWW.HUMBOLDTEXPEDITIONS.COM;Operador de Turismo;29-2025;;;
10424749589;CHANIADVENTURE EXPEDITIONS;LA CONVENCIÓN;SANTA ANA;CHANIADVENTURE@GMAIL.COM;Operador de Turismo;28-2025;;;
20612304565;MACHUPICCHU FEST;CUSCO;SAN JERÓNIMO;WWW.MACHUPICCHUFEST.COM;Operador de Turismo;27-2025;;;
20612377449;PERU HIKE;CUSCO;SANTIAGO;WWW.PERUHIKE.COM;Minorista;26-2025;;;
20612821985;TREXPERIENCE;CUSCO;CUSCO;WWW.INCA-TRAIL.COM;Operador de Turismo;25;;;
20613553844;CHINKANA TOUR;CUSCO;SAN SEBASTIAN;WWW.CHINKANATOUR.COM;Operador de Turismo;24-2025;;;
20609132826;FRIENDS GO TRAVEL;CUSCO;CUSCO;WWW.FRIENDSGOTRAVEL.COM;Operador de Turismo;23-2025;;;
20613012665;PASAPORTE TRAVEL;CUSCO;CUSCO;BEACOMS.AI/PASAPORTETRAVEL;Operador de Turismo;22-2025;;;
20613630512;KIOSQE VOYAGE;CUSCO;SAN JERÓNIMO;WWW.KIOSQEVOYAGE.COM;Operador de Turismo;21-2025;;;
20613372301;TAWA ROADS;CUSCO;SAN SEBASTIAN;WWW.TAWAROADS.COM;Operador de Turismo;20;;;
20609321866;CUSCO WANDERER;CUSCO;SANTIAGO;WWW.CUSCOWANDERER.COM;Operador de Turismo;19;;;
20613478001;ECO VIAJES PERU;CUSCO;SANTIAGO;HTTPS://ECOVIAJESPERU.COM;Operador de Turismo;18;;;
20611841087;AMAK ADVENTURE;CUSCO;CUSCO;WWW.AMAKADVENTURE.COM;Minorista;17;;;
20609693399;NATIVE ADVENTURE ROUTE;CUSCO;WANCHAQ;www.nativeadventureroute.com;Minorista;87-2024;;;
20608028715;REAL LOCAL EXPERIENCES;CUSCO;WANCHAQ;RLEXPERIENCES.COM;Operador de Turismo;013-2025;;;
20610099778;WONDER PERU TRAVEL- TOUR OPERADOR;CUSCO;CUSCO;wonderperutravel.com;Operador de Turismo;252-2023;;;
20612084697;GUAQOS PERU TRAVEL;CUSCO;SANTIAGO;www.guaqosperutravel.com;Operador de Turismo;623-2024;;;
20528042130;INKATREKS;CUSCO;SANTIAGO;www.inkatreks.com;Operador de Turismo;011-2025;;;
20612363251;STAR TRAVEL CUSCO;CUSCO;CUSCO;startravelcusco.com;Operador de Turismo;010-2025;;;
20490275160;JUMA INKA TOURS E.I.R.L.;URUBAMBA;OLLANTAYTAMBO;jumainkatours.com;Operador de Turismo;006-2025;;;
20613190504;ECOLATINA EXPLORER;CUSCO;SAN SEBASTIAN;ECOLATINAEXPLORER.COM;Operador de Turismo;004-2025;;;
20608211862;T CUSCO PERU;CUSCO;WANCHAQ;;Operador de Turismo;003-2025;;;
20604713987;QUAD BIKE CUSCO E.I.R.L.;CUSCO;CUSCO;www.quadbikecusco.com;Operador de Turismo;002-2025;;;
20610841661;M TITICACA VIAJES;CUSCO;SAN SEBASTIAN;WWW.TITICACAVIAJES.COM;Operador de Turismo;001-2025;;;
20610982086;ANDEAN ECOTRAVEL;CUSCO;WANCHAQ;WWW.ANDEANECOTRAVEL.COM;Operador de Turismo;297;;;
20611891092;AUSANGATE ADVENTURE;CUSCO;SAN SEBASTIAN;WWW.AUSANGATEADVENTURE.COM;Operador de Turismo;296;;;
20612814687;ANTIS EXPEDITIONS;CUSCO;WANCHAQ;WWW.ANTISEXPEDITIONS.COM;Operador de Turismo;295;;;
20613553852;CUSCO PANORAMIC EXPEDITIONS;CUSCO;CUSCO;www.cuscopanoramicexpeditions.com;Minorista;294;;;
20612321036;ENJOY PERU TRAVEL AGENCY;CUSCO;SANTIAGO;www.enjoy.org;Operador de Turismo;292;;;
20612239798;LET´S GO MACHUPICCHU;CUSCO;CUSCO;www.letsgomachupicchu.com;Operador de Turismo;290;;;
20611793643;MACHUPICCHU EXPEDITION;CUSCO;SANTIAGO;WWW.MACHUPICCHUEXPEDITIONPE.COM;Minorista;288;;;
20609657104;VIAJES MACHUPICCHU;CUSCO;SANTIAGO;WWW.VIAJESMACHUPICCHU.COM;Mayorista;287;;;
20563829924;TAM TOURS PERU;CUSCO;WANCHAQ;WWW.PERUSPIRITUALTOURS.COM;Operador de Turismo;284;;;
20612752550;BIGFOOT MACHU PICCHU TRAVEL;CUSCO;WANCHAQ;bigfootmachupicchu.com;Operador de Turismo;282;;;
20613155181;PERU SACRED EXPERIENCES;CUSCO;CUSCO;www.perusacredexperiences.com;Operador de Turismo;281;;;
20612103047;PERU VIP SERVICE;CUSCO;SAN SEBASTIAN;WWW.PERUVIPSERVICE.COM;Minorista;280;;;
20564487300;LIFE ADVENTURES TRAVEL;CUSCO;CUSCO;www.lifeadventures.biz;Mayorista;283;;;
20612397971;AMAZ EXPERIENCE;CUSCO;SAN SEBASTIAN;https://www.amazexperiences.com;Operador de Turismo;279;;;
10238566049;EPUERTO PERU TRAVEL & TOURS;CUSCO;WANCHAQ;WWW.EPUERTOTRAVELPERU.COM;Operador de Turismo;277-2024;;;
20603491450;WE TRAVEL TURISMO INTERNACIONAL;CUSCO;CUSCO;www.facebook.com/turismowetravel;Operador de Turismo;278;;;
20613365860;FINDERS PERU;CUSCO;WANCHAQ;www.findersperu.com.pe;Operador de Turismo;274-2024;;;
20613302787;AYLLU ANDEAN TRAVEL;CUSCO;WANCHAQ;AYLLUANDEANTRAVEL.COM;Minorista, Operador de Turismo;275;;;
20612096741;LUXURY CUSCO TOURS E.I.R.L.;CUSCO;CUSCO;LUXURYCUSCOTOUR.COM;Operador de Turismo;273;;;
20604715629;MACHUPICCHU 60 TOURS;CUSCO;CUSCO;;Minorista;272;;;
20527775346;PERU EXPEDITIONS TOURS;CUSCO;CUSCO;www.peruexpeditionstours.com;Minorista;270;;;
20613486373;PERU TOP ADVENTURE;CUSCO;WANCHAQ;www.perutopadventure.com;Operador de Turismo;269;;;
10720080945;MACHUPICCHU CARPE DIEM WANDERLUST;CUSCO;CUSCO;;Operador de Turismo;268;;;
20490005537;SARANGCHE;CUSCO;CUSCO;www.ghiltour.com;Operador de Turismo;-000660;;;
20490005537;SA RANG CHE;CUSCO;CUSCO;;Operador de Turismo;267;;;
10414856891;PERU GLOBAL EXPEDITIONS;CUSCO;SANTIAGO;www.peruglobalexpeditions;Operador de Turismo;263;;;
20613277413;AVENTURAS MACHUPICCHU TRAVEL;CUSCO;WANCHAQ;aventurasmachupicchutravel.com;Operador de Turismo;260;;;
20612135186;AGNIVEDAA;CALCA;PISAC;travel.agnivedaa.com;Minorista;266;;;
20612233692;HAPPY LLAMAS TRAVEL;CUSCO;CUSCO;www.happyllamastravel.com;Operador de Turismo;264;;;
20613389955;AUSANGATE EXPEDITION CUSCO;CUSCO;SANTIAGO;ausangateexpedition.com;Operador de Turismo;265;;;
20601280150;INVERSIONES PERU LATIN TOP E.I.R.L.;CUSCO;CUSCO;WWW.PERULATINTOUR.COM;Operador de Turismo;262;;;
20612644951;AS PERU TOURS & ADVENTURE;CUSCO;SANTIAGO;ASPERUTOURSADVENTURE.COM;Operador de Turismo;259;;;
20602740006;WARI ADVENTURES;URUBAMBA;URUBAMBA;;Operador de Turismo;556;;;
10239600692;MACHU PICCHU AL;CUSCO;SANTIAGO;machupicchual.com;Minorista;255;;;
20612860433;BASE CAMP CORP S.A.C.;CUSCO;WANCHAQ;;Operador de Turismo;254;;;
20612862151;PERU TRAVELCO TRAVEL S.A.C.;CUSCO;WANCHAQ;;Operador de Turismo;253;;;
20602129129;MACHUPICCHUSOUL;CUSCO;WANCHAQ;WWW.MACHUPICCHUSOUL.COM;Operador de Turismo;252;;;
20613075713;LOCAL LINK;CUSCO;CUSCO;local-link-experience.com;Operador de Turismo;251;;;
20613285980;ANDEAN WINGS EXPERIENCES;CUSCO;CUSCO;andeanwingsexperiences.com;Minorista, Operador de Turismo;250;;;
20612479209;LATIN HORIZONS TRAVEL;CUSCO;CUSCO;;Operador de Turismo;249;;;
20609208997;DELCO ABROAD PERÚ;CUSCO;CUSCO;WWW.DELCOABROAD.COM;Operador de Turismo;248;;;
10710758650;INKAS MYSTIC;CUSCO;SAN JERÓNIMO;WWW.INKASMYSTICTOURS.COM;Mayorista;184;;;
20612609226;CORPORACION KOI PERÚ;CUSCO;SANTIAGO;;Operador de Turismo;246;;;
20610617973;CUSCO ADVENTURE TRAVEL PERU;CUSCO;SANTIAGO;cuscoadventuretravelperu.com;Minorista;245;;;
20563896362;TANAGER TOURS;CUSCO;CUSCO;www.tanagertours.com;Operador de Turismo;241-2024;;;
20448239935;DESCUBRO PERU;CUSCO;SAN SEBASTIAN;;Operador de Turismo;242;;;
20612315192;PTM TOURS;CUSCO;WANCHAQ;WWW.PRESTIGETRAVELMAKERS.COM;Minorista;244;;;
20450730174;EXPEDICIONES WAYNAPICCHU E.I.R.L;CUSCO;CUSCO;www.expedcioneswaynapicchu.com;Operador de Turismo;243;;;
20612320935;CUSCO 180;CUSCO;CUSCO;;Operador de Turismo;235;;;
10463495969;ANDEAN PATHWAY;CUSCO;WANCHAQ;www.andeanpathway.com;Minorista;238;;;
20612561118;PERU VALLEY TRAVEL;LA CONVENCIÓN;SANTA ANA;WWW.PERUVALLEYTRAVEL.COM;Operador de Turismo;235;;;
20613309579;CUSI TRAVEL ADVENTURES;CUSCO;POROY;www.cusitravel.com;Operador de Turismo;237;;;
20491103753;CUSCOPERU.COM;CUSCO;WANCHAQ;www.cuscoperu.com;Operador de Turismo;236;;;
20612755486;THE TRAVELLERS CUSCO;CUSCO;CUSCO;www.thetravellerscusco.com;Operador de Turismo;234;;;
10067844519;MEDINA GUZMAN JULIO CESAR;CUSCO;WANCHAQ;AUTHENTICINCANADVENTURES;Operador de Turismo;232;;;
20601132991;HIERBA BUENA TOURS;CUSCO;SAN JERÓNIMO;WWW.HIERBABUENA.TOURS;Operador de Turismo;231;;;
20606250372;NATURE TRAVEL PERU;CUSCO;CUSCO;;Operador de Turismo;230;;;
20612015482;CHOQUEQUIRAO EXPERIENCE E.I.R.L.;CUSCO;CUSCO;;Operador de Turismo;229;;;
20491120682;CUSCO NAVEL OF THE WORLD TRAVEL AGENCY TOUR OPERATOR;CUSCO;SAN SEBASTIAN;www.cusconavelagency.com;Operador de Turismo;228;;;
20602874100;PERU HIKING TOURS;CUSCO;CUSCO;WWW.PERUHIKINGTOURS.COM;Operador de Turismo;226;;;
20613021192;CUSCO ALLPA TRAVEL;CUSCO;CUSCO;www.cuscoallpatravel.com;Operador de Turismo;227;;;
20611417595;TIERRA DE LOS ANDES;CUSCO;SAN SEBASTIAN;WWW.TIERRADELOSANDES.COM;Operador de Turismo;220-2024;;;
20613253247;TUPAC ADVENTURES;CUSCO;CUSCO;WWW.TUPACADVENTURES.COM;Operador de Turismo;225;;;
20600316673;ORIGEN TOURS;CUSCO;CUSCO;www.origentours.com;Operador de Turismo;248;;;
20600007204;ENJOY PERU HOLIDAYS;CUSCO;CUSCO;www.enjoyperuholidays.com;Operador de Turismo;221;;;
20612397270;CALEB TRAVEL CUSCO;CUSCO;SANTIAGO;https://calebtravelcusco.com;Operador de Turismo;213;;;
20603566671;CUSCO ENIGMATICO;CUSCO;CUSCO;WWW.ENIGMATICCUSCO@GMAIL.COM;Operador de Turismo;219;;;
20611158077;LLAMAPINTAY TRAVEL;CUSCO;SANTIAGO;APULLAMPINTAYTRAVEL.COM;Operador de Turismo;218;;;
20610618724;INCA´S BEAUTIFUL LAND;CUSCO;WANCHAQ;www.iblperu.com;Operador de Turismo;217;;;
20613156268;WAIKY TRAVEL;CUSCO;SAN SEBASTIAN;waiky travel.com;Operador de Turismo;215;;;
20613239538;PERUVIAN RAINBOW TRAVEL E.I.R.L.;CUSCO;CUSCO;;Operador de Turismo;214;;;
20601674581;PERU LIFE &EXPERINCE TOURS;CUSCO;WANCHAQ;www.perulifexperiences.com;Minorista;210-2024;;;
20611225149;PERU ANDES EXPLORER;CUSCO;SAN SEBASTIAN;www.peruandesexplorer.com;Operador de Turismo;209;;;
20608428055;CUSCO ROUTES;CUSCO;SAN SEBASTIAN;WWW.PERUDESTINOS.COM;Operador de Turismo;205;;;
20612220434;PERU XPLORE;CUSCO;SAN JERÓNIMO;www.peruxplore.com;Operador de Turismo;182-2024;;;
20613063855;MARVELLQOSQO;CUSCO;CUSCO;CUSCOMTOURS.COM;Operador de Turismo;203;;;
20601378478;MAMAQUQA TRAVEL;CUSCO;CUSCO;www.mamquqatravel.com.pe;Operador de Turismo;201-2024;;;
20607772577;REAL CUSCO TOUR;CUSCO;CUSCO;realcuscotour;Operador de Turismo;197-2024;;;
20613126172;FELIZ VIAJE;CUSCO;SAN SEBASTIAN;WWW.GRUPOFELIZVIAJE.COM;Operador de Turismo;200;;;
20450643441;WAYKI TREK;CUSCO;CUSCO;www.waykitrek.net;Operador de Turismo;199;;;
20612770698;GUIDING CUSCO EXPEDITIONS;CUSCO;SAN JERÓNIMO;WWW.GUIDINGCUSCO.COM;Operador de Turismo;198;;;
20612996432;ANDES SPIRIT CUSCO TRAVEL S.A.C.;CUSCO;SAN SEBASTIAN;WWW.ANDESPIRIT.COM;Operador de Turismo;196;;;
20387589181;VIAJES PACIFICO;CUSCO;CUSCO;www.vipac.travel;Mayorista;195-2024;;;
20601893984;APU INTI TRAVEL;URUBAMBA;MACHUPICCHU;apuintitravelmachupicchu.com;Operador de Turismo;192-2024;;;
20613177907;AMAIAQ GROUP S.A.C.;CUSCO;CUSCO;AMAIAQ.COM;Operador de Turismo;173;;;
20601918499;M&R MACCHUPICCHU EXPETIONS;CUSCO;CUSCO;www.incatrailinformation.com;Operador de Turismo;191;;;
20612306576;SALKANTAY TRAIL PERU;CUSCO;CUSCO;salkantaytrailperu.com;Operador de Turismo;190-2024;;;
20527525749;PAKAREQTAMPU TRAVEL;CUSCO;CUSCO;WWW.PAKAREQTAMPUTRAVEL.COM;Operador de Turismo;233;;;
20609420007;GREAT EMPIRE TRAVEL;CUSCO;CUSCO;greatempiretravel.com;Minorista, Operador de Turismo;189-2024;;;
20490056107;MANU GREEN TRAVEL;CUSCO;SANTIAGO;WWW. MANUGREENJUNGLE.COM;Operador de Turismo;188;;;
20611556781;AV. EL SOL 130- C;CUSCO;CUSCO;machupicchujungle.com;Operador de Turismo;181-2024;;;
20610678760;CUSCO GRAND ADVENTURE;CUSCO;CUSCO;CUSCOGRANDADVENTURE.COM;Operador de Turismo;180-2024;;;
20608533339;EXPEDITION TRIPS CUSCO;CUSCO;WANCHAQ;;Minorista;185;;;
20608999567;KALEY PERU TOUR;CUSCO;SANTIAGO;kaleyperutours.com;Operador de Turismo;179-2024;;;
20612802506;ONTOUR PERU;URUBAMBA;YUCAY;https://ontourperu.com;Operador de Turismo;178;;;
20609868547;ANDES PERU EXPEDITIONS;CUSCO;CUSCO;ANDESPERUEXPEDITIONS.COM;Operador de Turismo;115-2024;;;
20527259259;EXPEANDES;CUSCO;SAN JERÓNIMO;www.expeandescusco.com;Operador de Turismo;2024;;;
20612377554;PERU VIAGGIO SOSTENIBILE;CUSCO;CUSCO;WWW.PERUVIAGGIOSOSTENIBILE.IT;Operador de Turismo;174;;;
20609189097;TOP INKA TRAVEL;CUSCO;CUSCO;www.topinkatravel.com;Operador de Turismo;172;;;
20600722426;PERU TERRA EXPEDITIONS;CUSCO;CUSCO;www.peruterraexpeditios.com;Operador de Turismo;171;;;
20612267023;PUKA NINA HAUTS COUTURIERS DU VOYAGE;LA CONVENCIÓN;SANTA ANA;WWW.-PUKANINA.COM;Operador de Turismo;170;;;
20611903252;PERUJOY TRAVEL;CUSCO;SAN JERÓNIMO;perujoytravel.com;Operador de Turismo;169-2024;;;
20601304253;TIERRA BIRU;CUSCO;SAN SEBASTIAN;www.tierrabiruexpeditions.com;Operador de Turismo;169-2024;;;
20612209155;C7MAS TRAVEL;CUSCO;SAN JERÓNIMO;CIMASTRAVEL.COM;Operador de Turismo;166-2024;;;
20612379964;CUSCO MAGICO TRAVEL;CUSCO;WANCHAQ;CUSCO-MAGICOTRAVEL.COM;Minorista;164;;;
20613112058;BRIGITHTRAVEL;CUSCO;CUSCO;BRIGITHTRAVEL.COM;Operador de Turismo;163;;;
20608495232;ALBA PERU TRIP;CUSCO;CUSCO;;Operador de Turismo;161;;;
20610721746;CUSCO VENTURA;CUSCO;SANTIAGO;www.cuscoventuras.com;Operador de Turismo;160;;;
20564070654;KUNTUR SPIRIT;CUSCO;WANCHAQ;WWW.KUNTURSPIRIT.COM;Operador de Turismo;162;;;
20605570152;KUSI QOYLLUR TRAVEL;CUSCO;SAN SEBASTIAN;;Operador de Turismo;159;;;
20604730806;TERRES DES INCAS;CUSCO;SAN SEBASTIAN;WWW.TERRESDESINCAS.COM;Operador de Turismo;158;;;
20605878076;PERU MAGIC TOUR OPERATOR;CUSCO;CUSCO;WWW.PERUMAGIC.COM;Operador de Turismo;157;;;
20527138541;CUSCO AL MUNDO;CUSCO;SAN JERÓNIMO;;Operador de Turismo;-;;;
20601431425;INTREPID;CUSCO;CUSCO;intrepidtravel.com;Operador de Turismo;156;;;
20608943294;CUSCO APUS TOURS;CUSCO;CUSCO;www.cuscoapustours.com;Operador de Turismo;155;;;
20600543491;TRAVELAND PERU SAC;CUSCO;CUSCO;www.travelandperu.com;Operador de Turismo;102-2016;;;
20603572522;ANGEL HEALING & RETREATS;URUBAMBA;URUBAMBA;;Operador de Turismo;154;;;
20613093754;PERU PATHS;CUSCO;SANTIAGO;www.perupaths.com;Operador de Turismo;152;;;
20610022473;INCA WALL TRAVEL;CUSCO;CUSCO;www.incawalltravel.com;Operador de Turismo;151;;;
20610127593;TRIP AND PLANS;CUSCO;SAN JERÓNIMO;LANDING.TRIPANDPLANS.COM;Operador de Turismo;150;;;
20612692620;BY SARY TOURS;CUSCO;CUSCO;https://www.bysarytours.com;Operador de Turismo;149;;;
20492316441;PERU APURIMAC TRAVEL;CUSCO;CUSCO;;Operador de Turismo;147;;;
20611545747;MACHU TRAVEL PERU;CUSCO;CUSCO;www.machutravelperu.com;Operador de Turismo;145;;;
20600903331;SQUREN PERU;CUSCO;SAN JERÓNIMO;SQURENPERU.COM;Operador de Turismo;146;;;
20612770175;INCA TRAIL MACHUPICCHU 360;CUSCO;CUSCO;www.incatrailmachupicchu360.com;Operador de Turismo;144;;;
20612972282;PÉRU TURISTICO;CUSCO;CUSCO;www.peruturistico.travel;Operador de Turismo;143;;;
20612152064;THE LAKE HOUSE;CUSCO;SAN JERÓNIMO;www.thelakehouseperu.com;Operador de Turismo;141;;;
20613020153;PERÚ SCENERIES;CUSCO;WANCHAQ;www.perusceneries.com;Operador de Turismo;140;;;
20611674652;INCAS FLOWER MACHUPICCHU TOUR OPERATOR;CUSCO;CUSCO;https://www.incasflowermachupicchu.com;Minorista;139;;;
20608841556;CUSCO TOURS KATY E.I.R.L.;URUBAMBA;OLLANTAYTAMBO;https://cuscotourskaty.com;Operador de Turismo;138;;;
20490098951;SAS TRAVEL;CUSCO;CUSCO;WWW.SASTRAVELPERU.COM;Operador de Turismo;137;;;
20611618469;INMERSION CULTURAL PERU;CUSCO;CUSCO;INMERSIONCULTURALPERU.WEEBLY.COM;Minorista;136;;;
20612655872;DESTINOS MACHUPICCHU;CUSCO;POROY;https://www.destinosmachupicchu.com;Minorista;135;;;
20611943262;ABEJAS BEE TOURS;URUBAMBA;YUCAY;HTTPS://ABEJASBEETOURS.COM;Operador de Turismo;134;;;
20612905445;WIÑAY INVERSIONES Q´ENTE TRAVEL SAC;URUBAMBA;OLLANTAYTAMBO;https://wiqentetravel.com;Operador de Turismo;130;;;
20613011812;MACHUPICCHU MEMORIES;CUSCO;SAN SEBASTIAN;WWW.MACHUPICCHUMEMORIES.COM;Operador de Turismo;129;;;
20601673631;ADIOS ADVENTURE TRAVEL;CUSCO;CUSCO;WWW.ADIOSADVENTURETRAVEL.COM;Operador de Turismo;128;;;
20611952164;PERU QUECHUA TRIPS;CUSCO;CUSCO;https://PeruQuechua.com;Operador de Turismo;127;;;
20612964522;MACHUPICCHU PLUS;CUSCO;SAN SEBASTIAN;https://machupicchu.plus;Operador de Turismo;110;;;
20600574001;SUELOS INKAS;CUSCO;CUSCO;WWW.SUELOSINKAS.COM;Minorista;126;;;
20611410833;ANDEAN PERU DISCOVER;URUBAMBA;CHINCHERO;www.andeanperudiscover.com;Operador de Turismo;122-2024;;;
20612829293;MALUU TRAVEL;CUSCO;SANTIAGO;maluutravel.com;Minorista;123-2024;;;
20612162086;PUEBLO TRAVEL;CUSCO;SAN SEBASTIAN;www.pueblotravelperu.com;Minorista;124-2024;;;
20612826545;HIDDEN PERU TREASURES;CUSCO;CUSCO;HIDDENPERUTREASURES.COM;Operador de Turismo;121-2024;;;
20612363600;PERU NOMADIC EXPEDITIONS;CUSCO;SAN JERÓNIMO;;Operador de Turismo;118-2024;;;
20527127778;ENIGMA ADVENTURE TOUR OPERATOR;CUSCO;CUSCO;www.enigmaperu.com;Operador de Turismo;117-2024;Turismo de Aventura;Ciclismo;
20317635410;MAYUC CUSCO;QUISPICANCHI;CUSIPATA;www.mayuc.com;Operador de Turismo;072-2016;;;
20606005378;PIURAY OUTDOOR CENTER;URUBAMBA;CHINCHERO;www.piuray.pe;Operador de Turismo;395-2021;Turismo de Aventura;Ciclismo, Kayac;
